point_id,network,pair_id,date,latitude,longitude,elevation_m,temp_c,precip_mm
P097,precipitation,PAIR097,2012-05-01,40.750000,-91.500000,203.987701,,58.773041
P097,precipitation,PAIR097,2012-06-01,40.750000,-91.500000,203.987701,,56.133270
P097,precipitation,PAIR097,2012-07-01,40.750000,-91.500000,203.987701,,18.566132
P097,precipitation,PAIR097,2012-08-01,40.750000,-91.500000,203.987701,,55.461884
P097,precipitation,PAIR097,2012-09-01,40.750000,-91.500000,203.987701,,110.378265
P097,precipitation,PAIR097,2012-10-01,40.750000,-91.500000,203.987701,,49.667358
P097,precipitation,PAIR097,2012-11-01,40.750000,-91.500000,203.987701,,29.468536
P097,precipitation,PAIR097,2012-12-01,40.750000,-91.500000,203.987701,,66.489220
P097,precipitation,PAIR097,2013-01-01,40.750000,-91.500000,203.987701,,76.570511
P097,precipitation,PAIR097,2013-02-01,40.750000,-91.500000,203.987701,,70.388794
P097,precipitation,PAIR097,2013-03-01,40.750000,-91.500000,203.987701,,85.912704
P097,precipitation,PAIR097,2013-04-01,40.750000,-91.500000,203.987701,,167.884827
P097,precipitation,PAIR097,2013-05-01,40.750000,-91.500000,203.987701,,186.962128
P097,precipitation,PAIR097,2013-06-01,40.750000,-91.500000,203.987701,,112.667084
P097,precipitation,PAIR097,2013-07-01,40.750000,-91.500000,203.987701,,23.059845
P097,precipitation,PAIR097,2013-08-01,40.750000,-91.500000,203.987701,,25.011063
P097,precipitation,PAIR097,2013-09-01,40.750000,-91.500000,203.987701,,45.146942
P097,precipitation,PAIR097,2013-10-01,40.750000,-91.500000,203.987701,,59.186935
P097,precipitation,PAIR097,2013-11-01,40.750000,-91.500000,203.987701,,43.830872
P097,precipitation,PAIR097,2013-12-01,40.750000,-91.500000,203.987701,,33.348083
P097,precipitation,PAIR097,2014-01-01,40.750000,-91.500000,203.987701,,38.137436
P097,precipitation,PAIR097,2014-02-01,40.750000,-91.500000,203.987701,,70.655823
P097,precipitation,PAIR097,2014-03-01,40.750000,-91.500000,203.987701,,42.690277
P097,precipitation,PAIR097,2014-04-01,40.750000,-91.500000,203.987701,,138.645172
P097,precipitation,PAIR097,2014-05-01,40.750000,-91.500000,203.987701,,58.418274
P097,precipitation,PAIR097,2014-06-01,40.750000,-91.500000,203.987701,,157.527924
P097,precipitation,PAIR097,2014-07-01,40.750000,-91.500000,203.987701,,59.896469
P097,precipitation,PAIR097,2014-08-01,40.750000,-91.500000,203.987701,,137.413025
P097,precipitation,PAIR097,2014-09-01,40.750000,-91.500000,203.987701,,98.876953
P097,precipitation,PAIR097,2014-10-01,40.750000,-91.500000,203.987701,,95.905304
P097,precipitation,PAIR097,2014-11-01,40.750000,-91.500000,203.987701,,40.254593
P097,precipitation,PAIR097,2014-12-01,40.750000,-91.500000,203.987701,,34.235001
P097,precipitation,PAIR097,2015-01-01,40.750000,-91.500000,203.987701,,36.127090
P097,precipitation,PAIR097,2015-02-01,40.750000,-91.500000,203.987701,,42.270660
P097,precipitation,PAIR097,2015-03-01,40.750000,-91.500000,203.987701,,29.031754
P097,precipitation,PAIR097,2015-04-01,40.750000,-91.500000,203.987701,,92.010498
P097,precipitation,PAIR097,2015-05-01,40.750000,-91.500000,203.987701,,161.005020
P097,precipitation,PAIR097,2015-06-01,40.750000,-91.500000,203.987701,,212.001801
P097,precipitation,PAIR097,2015-07-01,40.750000,-91.500000,203.987701,,117.368698
P097,precipitation,PAIR097,2015-08-01,40.750000,-91.500000,203.987701,,57.886124
P097,precipitation,PAIR097,2015-09-01,40.750000,-91.500000,203.987701,,75.016022
P097,precipitation,PAIR097,2015-10-01,40.750000,-91.500000,203.987701,,45.055389
P097,precipitation,PAIR097,2015-11-01,40.750000,-91.500000,203.987701,,201.416016
P097,precipitation,PAIR097,2015-12-01,40.750000,-91.500000,203.987701,,153.791428
P097,precipitation,PAIR097,2016-01-01,40.750000,-91.500000,203.987701,,21.286011
P097,precipitation,PAIR097,2016-02-01,40.750000,-91.500000,203.987701,,31.085968
P097,precipitation,PAIR097,2016-03-01,40.750000,-91.500000,203.987701,,80.118179
P097,precipitation,PAIR097,2016-04-01,40.750000,-91.500000,203.987701,,111.865997
P097,precipitation,PAIR097,2016-05-01,40.750000,-91.500000,203.987701,,103.532791
P097,precipitation,PAIR097,2016-06-01,40.750000,-91.500000,203.987701,,47.607422
P097,precipitation,PAIR097,2016-07-01,40.750000,-91.500000,203.987701,,71.958542
P097,precipitation,PAIR097,2016-08-01,40.750000,-91.500000,203.987701,,105.010986
P097,precipitation,PAIR097,2016-09-01,40.750000,-91.500000,203.987701,,96.302032
P097,precipitation,PAIR097,2016-10-01,40.750000,-91.500000,203.987701,,54.397583
P097,precipitation,PAIR097,2016-11-01,40.750000,-91.500000,203.987701,,30.441284
P097,precipitation,PAIR097,2016-12-01,40.750000,-91.500000,203.987701,,36.481857
P097,precipitation,PAIR097,2017-01-01,40.750000,-91.500000,203.987701,,44.937134
P097,precipitation,PAIR097,2017-02-01,40.750000,-91.500000,203.987701,,35.408020
P097,precipitation,PAIR097,2017-03-01,40.750000,-91.500000,203.987701,,90.169907
P097,precipitation,PAIR097,2017-04-01,40.750000,-91.500000,203.987701,,182.590485
P097,precipitation,PAIR097,2017-05-01,40.750000,-91.500000,203.987701,,111.042023
P097,precipitation,PAIR097,2017-06-01,40.750000,-91.500000,203.987701,,115.013123
P097,precipitation,PAIR097,2017-07-01,40.750000,-91.500000,203.987701,,66.518784
P097,precipitation,PAIR097,2017-08-01,40.750000,-91.500000,203.987701,,50.317764
P097,precipitation,PAIR097,2017-09-01,40.750000,-91.500000,203.987701,,27.465820
P097,precipitation,PAIR097,2017-10-01,40.750000,-91.500000,203.987701,,211.795807
P097,precipitation,PAIR097,2017-11-01,40.750000,-91.500000,203.987701,,38.166046
P097,precipitation,PAIR097,2017-12-01,40.750000,-91.500000,203.987701,,19.866943
P097,precipitation,PAIR097,2018-01-01,40.750000,-91.500000,203.987701,,34.057617
P097,precipitation,PAIR097,2018-02-01,40.750000,-91.500000,203.987701,,103.019714
P097,precipitation,PAIR097,2018-03-01,40.750000,-91.500000,203.987701,,93.954086
P097,precipitation,PAIR097,2018-04-01,40.750000,-91.500000,203.987701,,37.879944
P097,precipitation,PAIR097,2018-05-01,40.750000,-91.500000,203.987701,,91.943741
P097,precipitation,PAIR097,2018-06-01,40.750000,-91.500000,203.987701,,139.389038
P097,precipitation,PAIR097,2018-07-01,40.750000,-91.500000,203.987701,,48.603058
P097,precipitation,PAIR097,2018-08-01,40.750000,-91.500000,203.987701,,133.747101
P097,precipitation,PAIR097,2018-09-01,40.750000,-91.500000,203.987701,,131.435394
P097,precipitation,PAIR097,2018-10-01,40.750000,-91.500000,203.987701,,147.494316
P097,precipitation,PAIR097,2018-11-01,40.750000,-91.500000,203.987701,,91.438293
P097,precipitation,PAIR097,2018-12-01,40.750000,-91.500000,203.987701,,104.242325
P097,precipitation,PAIR097,2019-01-01,40.750000,-91.500000,203.987701,,76.038361
P097,precipitation,PAIR097,2019-02-01,40.750000,-91.500000,203.987701,,89.187622
P097,precipitation,PAIR097,2019-03-01,40.750000,-91.500000,203.987701,,91.707230
P097,precipitation,PAIR097,2019-04-01,40.750000,-91.500000,203.987701,,107.173920
P097,precipitation,PAIR097,2019-05-01,40.750000,-91.500000,203.987701,,221.965790
P097,precipitation,PAIR097,2019-06-01,40.750000,-91.500000,203.987701,,146.999359
P097,precipitation,PAIR097,2019-07-01,40.750000,-91.500000,203.987701,,46.651840
P097,precipitation,PAIR097,2019-08-01,40.750000,-91.500000,203.987701,,71.722031
P097,precipitation,PAIR097,2019-09-01,40.750000,-91.500000,203.987701,,186.023712
P097,precipitation,PAIR097,2019-10-01,40.750000,-91.500000,203.987701,,93.776703
P097,precipitation,PAIR097,2019-11-01,40.750000,-91.500000,203.987701,,44.345856
P097,precipitation,PAIR097,2019-12-01,40.750000,-91.500000,203.987701,,34.235001
P097,precipitation,PAIR097,2020-01-01,40.750000,-91.500000,203.987701,,73.673248
P097,precipitation,PAIR097,2020-02-01,40.750000,-91.500000,203.987701,,28.707504
P097,precipitation,PAIR097,2020-03-01,40.750000,-91.500000,203.987701,,115.328789
P097,precipitation,PAIR097,2020-04-01,40.750000,-91.500000,203.987701,,89.321136
P097,precipitation,PAIR097,2020-05-01,40.750000,-91.500000,203.987701,,163.547516
P097,precipitation,PAIR097,2020-06-01,40.750000,-91.500000,203.987701,,97.732544
P097,precipitation,PAIR097,2020-07-01,40.750000,-91.500000,203.987701,,88.691711
P097,precipitation,PAIR097,2020-08-01,40.750000,-91.500000,203.987701,,19.393921
P097,precipitation,PAIR097,2020-09-01,40.750000,-91.500000,203.987701,,117.645264
P097,precipitation,PAIR097,2020-10-01,40.750000,-91.500000,203.987701,,38.846970
P097,precipitation,PAIR097,2020-11-01,40.750000,-91.500000,203.987701,,67.520142
P097,precipitation,PAIR097,2020-12-01,40.750000,-91.500000,203.987701,,52.623749
P098,precipitation,PAIR098,2001-01-01,36.750000,-115.000000,1201.390747,,45.587540
P098,precipitation,PAIR098,2001-02-01,36.750000,-115.000000,1201.390747,,42.991638
P098,precipitation,PAIR098,2001-03-01,36.750000,-115.000000,1201.390747,,36.895752
P098,precipitation,PAIR098,2001-04-01,36.750000,-115.000000,1201.390747,,15.563965
P098,precipitation,PAIR098,2001-05-01,36.750000,-115.000000,1201.390747,,6.622314
P098,precipitation,PAIR098,2001-06-01,36.750000,-115.000000,1201.390747,,0.171661
P098,precipitation,PAIR098,2001-07-01,36.750000,-115.000000,1201.390747,,16.082764
P098,precipitation,PAIR098,2001-08-01,36.750000,-115.000000,1201.390747,,5.617142
P098,precipitation,PAIR098,2001-09-01,36.750000,-115.000000,1201.390747,,0.114441
P098,precipitation,PAIR098,2001-10-01,36.750000,-115.000000,1201.390747,,7.686615
P098,precipitation,PAIR098,2001-11-01,36.750000,-115.000000,1201.390747,,6.580353
P098,precipitation,PAIR098,2001-12-01,36.750000,-115.000000,1201.390747,,12.180328
P098,precipitation,PAIR098,2002-01-01,36.750000,-115.000000,1201.390747,,6.563187
P098,precipitation,PAIR098,2002-02-01,36.750000,-115.000000,1201.390747,,2.296448
P098,precipitation,PAIR098,2002-03-01,36.750000,-115.000000,1201.390747,,10.879517
P098,precipitation,PAIR098,2002-04-01,36.750000,-115.000000,1201.390747,,0.801086
P098,precipitation,PAIR098,2002-05-01,36.750000,-115.000000,1201.390747,,0.473022
P098,precipitation,PAIR098,2002-06-01,36.750000,-115.000000,1201.390747,,0.400543
P098,precipitation,PAIR098,2002-07-01,36.750000,-115.000000,1201.390747,,3.606796
P098,precipitation,PAIR098,2002-08-01,36.750000,-115.000000,1201.390747,,0.118256
P098,precipitation,PAIR098,2002-09-01,36.750000,-115.000000,1201.390747,,8.125305
P098,precipitation,PAIR098,2002-10-01,36.750000,-115.000000,1201.390747,,6.444931
P098,precipitation,PAIR098,2002-11-01,36.750000,-115.000000,1201.390747,,10.414124
P098,precipitation,PAIR098,2002-12-01,36.750000,-115.000000,1201.390747,,6.858826
P098,precipitation,PAIR098,2003-01-01,36.750000,-115.000000,1201.390747,,8.632660
P098,precipitation,PAIR098,2003-02-01,36.750000,-115.000000,1201.390747,,65.849304
P098,precipitation,PAIR098,2003-03-01,36.750000,-115.000000,1201.390747,,31.692505
P098,precipitation,PAIR098,2003-04-01,36.750000,-115.000000,1201.390747,,25.291443
P098,precipitation,PAIR098,2003-05-01,36.750000,-115.000000,1201.390747,,7.686615
P098,precipitation,PAIR098,2003-06-01,36.750000,-115.000000,1201.390747,,0.457764
P098,precipitation,PAIR098,2003-07-01,36.750000,-115.000000,1201.390747,,2.601624
P098,precipitation,PAIR098,2003-08-01,36.750000,-115.000000,1201.390747,,18.507004
P098,precipitation,PAIR098,2003-09-01,36.750000,-115.000000,1201.390747,,6.179810
P098,precipitation,PAIR098,2003-10-01,36.750000,-115.000000,1201.390747,,2.660751
P098,precipitation,PAIR098,2003-11-01,36.750000,-115.000000,1201.390747,,25.863647
P098,precipitation,PAIR098,2003-12-01,36.750000,-115.000000,1201.390747,,32.815933
P098,precipitation,PAIR098,2004-01-01,36.750000,-115.000000,1201.390747,,4.523277
P098,precipitation,PAIR098,2004-02-01,36.750000,-115.000000,1201.390747,,64.771652
P098,precipitation,PAIR098,2004-03-01,36.750000,-115.000000,1201.390747,,14.427185
P098,precipitation,PAIR098,2004-04-01,36.750000,-115.000000,1201.390747,,30.269623
P098,precipitation,PAIR098,2004-05-01,36.750000,-115.000000,1201.390747,,1.005173
P098,precipitation,PAIR098,2004-06-01,36.750000,-115.000000,1201.390747,,1.144409
P098,precipitation,PAIR098,2004-07-01,36.750000,-115.000000,1201.390747,,3.074646
P098,precipitation,PAIR098,2004-08-01,36.750000,-115.000000,1201.390747,,7.154465
P098,precipitation,PAIR098,2004-09-01,36.750000,-115.000000,1201.390747,,8.239746
P098,precipitation,PAIR098,2004-10-01,36.750000,-115.000000,1201.390747,,69.475174
P098,precipitation,PAIR098,2004-11-01,36.750000,-115.000000,1201.390747,,65.689087
P098,precipitation,PAIR098,2004-12-01,36.750000,-115.000000,1201.390747,,69.416046
P098,precipitation,PAIR098,2005-01-01,36.750000,-115.000000,1201.390747,,103.651047
P098,precipitation,PAIR098,2005-02-01,36.750000,-115.000000,1201.390747,,81.497192
P098,precipitation,PAIR098,2005-03-01,36.750000,-115.000000,1201.390747,,22.823334
P098,precipitation,PAIR098,2005-04-01,36.750000,-115.000000,1201.390747,,26.092529
P098,precipitation,PAIR098,2005-05-01,36.750000,-115.000000,1201.390747,,13.067245
P098,precipitation,PAIR098,2005-06-01,36.750000,-115.000000,1201.390747,,5.264282
P098,precipitation,PAIR098,2005-07-01,36.750000,-115.000000,1201.390747,,7.923126
P098,precipitation,PAIR098,2005-08-01,36.750000,-115.000000,1201.390747,,31.692505
P098,precipitation,PAIR098,2005-09-01,36.750000,-115.000000,1201.390747,,1.373291
P098,precipitation,PAIR098,2005-10-01,36.750000,-115.000000,1201.390747,,34.412384
P098,precipitation,PAIR098,2005-11-01,36.750000,-115.000000,1201.390747,,2.403259
P098,precipitation,PAIR098,2005-12-01,36.750000,-115.000000,1201.390747,,2.897263
P098,precipitation,PAIR098,2006-01-01,36.750000,-115.000000,1201.390747,,8.632660
P098,precipitation,PAIR098,2006-02-01,36.750000,-115.000000,1201.390747,,8.972168
P098,precipitation,PAIR098,2006-03-01,36.750000,-115.000000,1201.390747,,35.890579
P098,precipitation,PAIR098,2006-04-01,36.750000,-115.000000,1201.390747,,13.561249
P098,precipitation,PAIR098,2006-05-01,36.750000,-115.000000,1201.390747,,2.956390
P098,precipitation,PAIR098,2006-06-01,36.750000,-115.000000,1201.390747,,2.632141
P098,precipitation,PAIR098,2006-07-01,36.750000,-115.000000,1201.390747,,16.733170
P098,precipitation,PAIR098,2006-08-01,36.750000,-115.000000,1201.390747,,0.059128
P098,precipitation,PAIR098,2006-09-01,36.750000,-115.000000,1201.390747,,10.070801
P098,precipitation,PAIR098,2006-10-01,36.750000,-115.000000,1201.390747,,43.281555
P098,precipitation,PAIR098,2006-11-01,36.750000,-115.000000,1201.390747,,0.801086
P098,precipitation,PAIR098,2006-12-01,36.750000,-115.000000,1201.390747,,13.835907
P098,precipitation,PAIR098,2007-01-01,36.750000,-115.000000,1201.390747,,4.434586
P098,precipitation,PAIR098,2007-02-01,36.750000,-115.000000,1201.390747,,12.149811
P098,precipitation,PAIR098,2007-03-01,36.750000,-115.000000,1201.390747,,5.439758
P098,precipitation,PAIR098,2007-04-01,36.750000,-115.000000,1201.390747,,10.757446
P098,precipitation,PAIR098,2007-05-01,36.750000,-115.000000,1201.390747,,0.886917
P098,precipitation,PAIR098,2007-06-01,36.750000,-115.000000,1201.390747,,0.228882
P098,precipitation,PAIR098,2007-07-01,36.750000,-115.000000,1201.390747,,8.396149
P098,precipitation,PAIR098,2007-08-01,36.750000,-115.000000,1201.390747,,42.867661
P098,precipitation,PAIR098,2007-09-01,36.750000,-115.000000,1201.390747,,27.751923
P098,precipitation,PAIR098,2007-10-01,36.750000,-115.000000,1201.390747,,0.473022
P098,precipitation,PAIR098,2007-11-01,36.750000,-115.000000,1201.390747,,8.411407
P098,precipitation,PAIR098,2007-12-01,36.750000,-115.000000,1201.390747,,26.784897
P098,precipitation,PAIR098,2008-01-01,36.750000,-115.000000,1201.390747,,29.327393
P098,precipitation,PAIR098,2008-02-01,36.750000,-115.000000,1201.390747,,26.273727
P098,precipitation,PAIR098,2008-03-01,36.750000,-115.000000,1201.390747,,4.257202
P098,precipitation,PAIR098,2008-04-01,36.750000,-115.000000,1201.390747,,0.028610
P098,precipitation,PAIR098,2008-05-01,36.750000,-115.000000,1201.390747,,9.637833
P098,precipitation,PAIR098,2008-06-01,36.750000,-115.000000,1201.390747,,0.343323
P098,precipitation,PAIR098,2008-07-01,36.750000,-115.000000,1201.390747,,7.804871
P098,precipitation,PAIR098,2008-08-01,36.750000,-115.000000,1201.390747,,8.277893
P098,precipitation,PAIR098,2008-09-01,36.750000,-115.000000,1201.390747,,0.686646
P098,precipitation,PAIR098,2008-10-01,36.750000,-115.000000,1201.390747,,8.041382
P098,precipitation,PAIR098,2008-11-01,36.750000,-115.000000,1201.390747,,27.866364
P098,precipitation,PAIR098,2008-12-01,36.750000,-115.000000,1201.390747,,41.980743
P098,precipitation,PAIR098,2009-01-01,36.750000,-115.000000,1201.390747,,15.225410
P098,precipitation,PAIR098,2009-02-01,36.750000,-115.000000,1201.390747,,51.216125
P098,precipitation,PAIR098,2009-03-01,36.750000,-115.000000,1201.390747,,0.650406
P098,precipitation,PAIR098,2009-04-01,36.750000,-115.000000,1201.390747,,5.550385
P098,precipitation,PAIR098,2009-05-01,36.750000,-115.000000,1201.390747,,3.725052
P098,precipitation,PAIR098,2009-06-01,36.750000,-115.000000,1201.390747,,5.779266
P098,precipitation,PAIR098,2009-07-01,36.750000,-115.000000,1201.390747,,7.627487
P098,precipitation,PAIR098,2009-08-01,36.750000,-115.000000,1201.390747,,6.149292
P098,precipitation,PAIR098,2009-09-01,36.750000,-115.000000,1201.390747,,1.258850
P098,precipitation,PAIR098,2009-10-01,36.750000,-115.000000,1201.390747,,0.354767
P098,precipitation,PAIR098,2009-11-01,36.750000,-115.000000,1201.390747,,3.604889
P098,precipitation,PAIR098,2009-12-01,36.750000,-115.000000,1201.390747,,21.640778
P098,precipitation,PAIR098,2010-01-01,36.750000,-115.000000,1201.390747,,73.200226
P098,precipitation,PAIR098,2010-02-01,36.750000,-115.000000,1201.390747,,48.171997
P098,precipitation,PAIR098,2010-03-01,36.750000,-115.000000,1201.390747,,19.630432
P098,precipitation,PAIR098,2010-04-01,36.750000,-115.000000,1201.390747,,8.811951
P098,precipitation,PAIR098,2010-05-01,36.750000,-115.000000,1201.390747,,4.079819
P098,precipitation,PAIR098,2010-06-01,36.750000,-115.000000,1201.390747,,2.689362
P098,precipitation,PAIR098,2010-07-01,36.750000,-115.000000,1201.390747,,4.316330
P098,precipitation,PAIR098,2010-08-01,36.750000,-115.000000,1201.390747,,3.665924
P098,precipitation,PAIR098,2010-09-01,36.750000,-115.000000,1201.390747,,1.144409
P098,precipitation,PAIR098,2010-10-01,36.750000,-115.000000,1201.390747,,51.973343
P098,precipitation,PAIR098,2010-11-01,36.750000,-115.000000,1201.390747,,5.950928
P098,precipitation,PAIR098,2010-12-01,36.750000,-115.000000,1201.390747,,115.299225
P098,precipitation,PAIR098,2011-01-01,36.750000,-115.000000,1201.390747,,5.321503
P098,precipitation,PAIR098,2011-02-01,36.750000,-115.000000,1201.390747,,29.479980
P098,precipitation,PAIR098,2011-03-01,36.750000,-115.000000,1201.390747,,13.835907
P098,precipitation,PAIR098,2011-04-01,36.750000,-115.000000,1201.390747,,4.749298
P098,precipitation,PAIR098,2011-05-01,36.750000,-115.000000,1201.390747,,12.830734
P098,precipitation,PAIR098,2011-06-01,36.750000,-115.000000,1201.390747,,0.286102
P098,precipitation,PAIR098,2011-07-01,36.750000,-115.000000,1201.390747,,9.401321
P098,precipitation,PAIR098,2011-08-01,36.750000,-115.000000,1201.390747,,6.504059
P098,precipitation,PAIR098,2011-09-01,36.750000,-115.000000,1201.390747,,6.866455
P098,precipitation,PAIR098,2011-10-01,36.750000,-115.000000,1201.390747,,31.042099
P098,precipitation,PAIR098,2011-11-01,36.750000,-115.000000,1201.390747,,11.844635
P098,precipitation,PAIR098,2011-12-01,36.750000,-115.000000,1201.390747,,19.630432
P098,precipitation,PAIR098,2012-01-01,36.750000,-115.000000,1201.390747,,2.660751
P098,precipitation,PAIR098,2012-02-01,36.750000,-115.000000,1201.390747,,9.292603
P098,precipitation,PAIR098,2012-03-01,36.750000,-115.000000,1201.390747,,15.373230
P098,precipitation,PAIR098,2012-04-01,36.750000,-115.000000,1201.390747,,28.295517
P098,precipitation,PAIR098,2012-05-01,36.750000,-115.000000,1201.390747,,0.354767
P098,precipitation,PAIR098,2012-06-01,36.750000,-115.000000,1201.390747,,0.114441
P098,precipitation,PAIR098,2012-07-01,36.750000,-115.000000,1201.390747,,24.715424
P098,precipitation,PAIR098,2012-08-01,36.750000,-115.000000,1201.390747,,27.021408
P098,precipitation,PAIR098,2012-09-01,36.750000,-115.000000,1201.390747,,39.939880
P098,precipitation,PAIR098,2012-10-01,36.750000,-115.000000,1201.390747,,18.329620
P098,precipitation,PAIR098,2012-11-01,36.750000,-115.000000,1201.390747,,1.144409
P098,precipitation,PAIR098,2012-12-01,36.750000,-115.000000,1201.390747,,32.727242
P098,precipitation,PAIR098,2013-01-01,36.750000,-115.000000,1201.390747,,13.185501
P098,precipitation,PAIR098,2013-02-01,36.750000,-115.000000,1201.390747,,9.292603
P098,precipitation,PAIR098,2013-03-01,36.750000,-115.000000,1201.390747,,16.378403
P098,precipitation,PAIR098,2013-04-01,36.750000,-115.000000,1201.390747,,2.460480
P098,precipitation,PAIR098,2013-05-01,36.750000,-115.000000,1201.390747,,10.229111
P098,precipitation,PAIR098,2013-06-01,36.750000,-115.000000,1201.390747,,0.057220
P098,precipitation,PAIR098,2013-07-01,36.750000,-115.000000,1201.390747,,48.957825
P098,precipitation,PAIR098,2013-08-01,36.750000,-115.000000,1201.390747,,23.000717
P098,precipitation,PAIR098,2013-09-01,36.750000,-115.000000,1201.390747,,40.740967
P098,precipitation,PAIR098,2013-10-01,36.750000,-115.000000,1201.390747,,8.750916
P098,precipitation,PAIR098,2013-11-01,36.750000,-115.000000,1201.390747,,45.089722
P098,precipitation,PAIR098,2013-12-01,36.750000,-115.000000,1201.390747,,6.622314
P098,precipitation,PAIR098,2014-01-01,36.750000,-115.000000,1201.390747,,2.956390
P098,precipitation,PAIR098,2014-02-01,36.750000,-115.000000,1201.390747,,11.001587
P098,precipitation,PAIR098,2014-03-01,36.750000,-115.000000,1201.390747,,19.926071
P098,precipitation,PAIR098,2014-04-01,36.750000,-115.000000,1201.390747,,4.520416
P098,precipitation,PAIR098,2014-05-01,36.750000,-115.000000,1201.390747,,5.084991
P098,precipitation,PAIR098,2014-06-01,36.750000,-115.000000,1201.390747,,0.057220
P098,precipitation,PAIR098,2014-07-01,36.750000,-115.000000,1201.390747,,21.936417
P098,precipitation,PAIR098,2014-08-01,36.750000,-115.000000,1201.390747,,53.215027
P098,precipitation,PAIR098,2014-09-01,36.750000,-115.000000,1201.390747,,46.119690
P098,precipitation,PAIR098,2014-10-01,36.750000,-115.000000,1201.390747,,0.886917
P098,precipitation,PAIR098,2014-11-01,36.750000,-115.000000,1201.390747,,1.115799
P098,precipitation,PAIR098,2014-12-01,36.750000,-115.000000,1201.390747,,18.093109
P098,precipitation,PAIR098,2015-01-01,36.750000,-115.000000,1201.390747,,19.926071
P098,precipitation,PAIR098,2015-02-01,36.750000,-115.000000,1201.390747,,13.217926
P098,precipitation,PAIR098,2015-03-01,36.750000,-115.000000,1201.390747,,16.496658
P098,precipitation,PAIR098,2015-04-01,36.750000,-115.000000,1201.390747,,5.550385
P098,precipitation,PAIR098,2015-05-01,36.750000,-115.000000,1201.390747,,20.576477
P098,precipitation,PAIR098,2015-06-01,36.750000,-115.000000,1201.390747,,4.634857
P098,precipitation,PAIR098,2015-07-01,36.750000,-115.000000,1201.390747,,11.648178
P098,precipitation,PAIR098,2015-08-01,36.750000,-115.000000,1201.390747,,14.781952
P098,precipitation,PAIR098,2015-09-01,36.750000,-115.000000,1201.390747,,3.204346
P098,precipitation,PAIR098,2015-10-01,36.750000,-115.000000,1201.390747,,31.337738
P098,precipitation,PAIR098,2015-11-01,36.750000,-115.000000,1201.390747,,9.384155
P098,precipitation,PAIR098,2015-12-01,36.750000,-115.000000,1201.390747,,10.229111
P098,precipitation,PAIR098,2016-01-01,36.750000,-115.000000,1201.390747,,45.055389
P098,precipitation,PAIR098,2016-02-01,36.750000,-115.000000,1201.390747,,10.730743
P098,precipitation,PAIR098,2016-03-01,36.750000,-115.000000,1201.390747,,18.980026
P098,precipitation,PAIR098,2016-04-01,36.750000,-115.000000,1201.390747,,41.942596
P098,precipitation,PAIR098,2016-05-01,36.750000,-115.000000,1201.390747,,15.609741
P098,precipitation,PAIR098,2016-06-01,36.750000,-115.000000,1201.390747,,4.920959
P098,precipitation,PAIR098,2016-07-01,36.750000,-115.000000,1201.390747,,6.681442
P098,precipitation,PAIR098,2016-08-01,36.750000,-115.000000,1201.390747,,11.707306
P098,precipitation,PAIR098,2016-09-01,36.750000,-115.000000,1201.390747,,3.662109
P098,precipitation,PAIR098,2016-10-01,36.750000,-115.000000,1201.390747,,10.465622
P098,precipitation,PAIR098,2016-11-01,36.750000,-115.000000,1201.390747,,2.746582
P098,precipitation,PAIR098,2016-12-01,36.750000,-115.000000,1201.390747,,52.742004
P098,precipitation,PAIR098,2017-01-01,36.750000,-115.000000,1201.390747,,76.452255
P098,precipitation,PAIR098,2017-02-01,36.750000,-115.000000,1201.390747,,38.345337
P098,precipitation,PAIR098,2017-03-01,36.750000,-115.000000,1201.390747,,12.239456
P098,precipitation,PAIR098,2017-04-01,36.750000,-115.000000,1201.390747,,3.662109
P098,precipitation,PAIR098,2017-05-01,36.750000,-115.000000,1201.390747,,4.848480
P098,precipitation,PAIR098,2017-06-01,36.750000,-115.000000,1201.390747,,0.000000
P098,precipitation,PAIR098,2017-07-01,36.750000,-115.000000,1201.390747,,37.309647
P098,precipitation,PAIR098,2017-08-01,36.750000,-115.000000,1201.390747,,32.934189
P098,precipitation,PAIR098,2017-09-01,36.750000,-115.000000,1201.390747,,29.983521
P098,precipitation,PAIR098,2017-10-01,36.750000,-115.000000,1201.390747,,0.177383
P098,precipitation,PAIR098,2017-11-01,36.750000,-115.000000,1201.390747,,0.572205
P098,precipitation,PAIR098,2017-12-01,36.750000,-115.000000,1201.390747,,1.714706
P098,precipitation,PAIR098,2018-01-01,36.750000,-115.000000,1201.390747,,19.896507
P098,precipitation,PAIR098,2018-02-01,36.750000,-115.000000,1201.390747,,13.137817
P098,precipitation,PAIR098,2018-03-01,36.750000,-115.000000,1201.390747,,24.833679
P098,precipitation,PAIR098,2018-04-01,36.750000,-115.000000,1201.390747,,3.147125
P098,precipitation,PAIR098,2018-05-01,36.750000,-115.000000,1201.390747,,13.067245
P098,precipitation,PAIR098,2018-06-01,36.750000,-115.000000,1201.390747,,0.000000
P098,precipitation,PAIR098,2018-07-01,36.750000,-115.000000,1201.390747,,61.256409
P098,precipitation,PAIR098,2018-08-01,36.750000,-115.000000,1201.390747,,21.463394
P098,precipitation,PAIR098,2018-09-01,36.750000,-115.000000,1201.390747,,2.975464
P098,precipitation,PAIR098,2018-10-01,36.750000,-115.000000,1201.390747,,30.864716
P098,precipitation,PAIR098,2018-11-01,36.750000,-115.000000,1201.390747,,8.239746
